,1,2,3,4
401148233,64,70.0,67.0,67.0
401148234,74,72.0,,
401148235,71,71.0,67.0,69.0
401148236,68,69.0,66.0,69.0
401148237,68,69.0,69.0,69.0
401148240,70,67.0,68.0,72.0
401148242,64,71.0,73.0,74.0
401148243,68,67.0,69.0,73.0
401155418,78,77.0,,
401155419,69,71.0,67.0,69.0
401155421,69,68.0,64.0,72.0
401155422,74,72.0,67.0,
401155426,69,71.0,69.0,70.0
401155427,74,79.0,,
401155459,67,68.0,67.0,74.0
401155460,67,66.0,69.0,72.0
401155461,70,76.0,76.0,80.0
401155466,68,66.0,70.0,67.0
401155473,67,65.0,64.0,70.0
401155474,67,71.0,68.0,68.0
401155475,70,77.0,69.0,75.0
401219333,76,78.0,,
401219481,70,71.0,70.0,70.0
401219498,64,72.0,68.0,68.0
401219793,68,73.0,,
401219794,74,71.0,,
401219795,70,67.0,,
401219796,70,71.0,70.0,70.0
401219797,67,70.0,71.0,69.0
401219800,69,71.0,72.0,71.0
401219801,74,69.0,,
401219802,71,67.0,69.0,74.0
401223849,74,,,
401242997,66,68.0,66.0,68.0
401242999,63,73.0,71.0,67.0
401243000,66,74.0,73.0,74.0
401243001,74,69.0,,
401243004,71,74.0,72.0,74.0
401243005,78,67.0,,
401243006,68,73.0,69.0,72.0
401243011,73,73.0,,
401243401,68,76.0,,
401243419,65,71.0,68.0,71.0
401243420,70,80.0,,
401243433,74,68.0,,
