,1,2,3,4
401056252,74,72,,
401056504,73,68,,
401056505,70,75,,
401056506,69,70,68.0,68.0
401056510,75,65,,
401056511,73,73,69.0,
401056512,68,67,71.0,75.0
401056514,69,71,,
401056515,72,73,,
401056517,75,73,,
401056523,74,77,,
401056525,70,68,72.0,74.0
401056545,71,69,,
401056548,67,71,67.0,70.0
401056549,68,70,69.0,70.0
401056550,71,73,,
401056551,70,75,,
401056555,69,68,,67.0
401056557,76,76,,
401056558,69,71,,
401148233,71,71,,
401148234,75,68,,
401148235,72,75,,
401148237,73,76,,
401148240,69,67,75.0,71.0
401148243,72,77,,
401155425,74,67,66.0,72.0
401155472,75,71,,
401219480,71,68,75.0,66.0
401219793,71,76,,
401219799,71,77,,
401243000,74,72,,
401243003,73,72,,
401243008,70,75,74.0,74.0
