,1,2,3,4
401056504,73,70,,
401056556,73,72,,
401148233,65,68,72.0,67.0
401148234,73,72,,
401148235,68,74,74.0,69.0
401148236,66,74,,
401148237,71,73,72.0,69.0
401148240,64,70,73.0,66.0
401148242,73,71,,
401148243,69,69,71.0,68.0
401155418,70,65,72.0,68.0
401155419,73,67,70.0,
401155420,76,72,,
401155422,68,74,70.0,73.0
401155425,69,68,69.0,69.0
401155426,71,75,,
401155427,69,78,83.0,83.0
401155460,72,72,,
401155466,68,74,,
401155472,74,75,,
401155473,66,66,62.0,72.0
401219480,72,67,69.0,73.0
401219793,68,66,73.0,69.0
401219794,75,71,,
401219795,64,71,65.0,70.0
401219799,68,78,,
401219801,73,66,70.0,71.0
401219802,71,72,,
401223849,71,72,,
401242997,69,70,,
401242998,72,79,,
401243000,72,70,72.0,70.0
401243003,68,70,69.0,67.0
401243006,75,75,,
401243008,75,78,,
401243009,77,73,,
401243401,69,71,67.0,74.0
401243419,68,69,68.0,69.0
401243420,72,74,,
401243433,72,73,,
