,1,2,3,4
401056252,69,71,72.0,76.0
401056505,70,69,,
401056506,70,70,68.0,67.0
401056507,69,75,71.0,72.0
401056510,74,71,,
401056511,68,67,69.0,69.0
401056513,67,68,74.0,75.0
401056515,71,72,,
401056520,73,71,,
401056521,80,69,,
401056522,73,68,73.0,71.0
401056523,72,71,76.0,68.0
401056526,71,74,,
401056527,72,73,73.0,70.0
401056528,69,71,73.0,68.0
401056544,68,67,73.0,70.0
401056545,65,68,65.0,68.0
401056548,65,65,67.0,69.0
401056549,67,71,65.0,74.0
401056553,77,69,,
401056554,78,73,,
401056557,71,67,70.0,73.0
401056558,68,72,,
401148233,73,68,,
401148234,69,75,,
401148235,65,74,69.0,72.0
401148236,68,71,,
401148237,74,72,,
401148242,71,72,,
401148243,71,70,,
401155418,77,76,,
401155419,66,64,65.0,67.0
401155421,69,72,69.0,69.0
401155422,76,69,69.0,
401155423,68,72,70.0,73.0
401155459,68,70,69.0,70.0
401155461,79,75,,
401155467,70,72,66.0,68.0
401155473,66,65,71.0,71.0
401155474,69,70,69.0,75.0
401155475,77,75,74.0,75.0
401219478,78,82,,
401219481,74,69,,
401219498,68,67,66.0,71.0
401219795,64,68,67.0,71.0
401219796,71,69,74.0,77.0
401219797,69,67,70.0,73.0
401219800,70,77,,
401219801,68,68,65.0,64.0
401223849,75,74,,
401242996,70,71,76.0,70.0
401242997,70,73,,
401243000,72,76,,
401243001,69,69,72.0,72.0
401243005,72,75,,
401243006,79,73,,
401243009,75,73,,
401243011,70,70,70.0,67.0
401243401,70,69,74.0,74.0
401243419,69,71,,
401243433,72,73,,
