,1,2,3,4
401056503,71,75.0,,
401056517,75,72.0,,
401056525,70,65.0,71.0,68.0
401056526,72,74.0,,
401056546,71,67.0,73.0,67.0
401056548,67,74.0,,
401056551,70,78.0,,
401056555,69,68.0,,72.0
401148233,70,69.0,,
401148234,67,67.0,70.0,69.0
401148235,74,79.0,,
401148237,72,72.0,72.0,74.0
401148240,74,71.0,,
401148243,77,,,
401155422,68,71.0,77.0,
401155425,69,69.0,71.0,70.0
401155460,67,71.0,71.0,68.0
401155472,70,70.0,72.0,73.0
401219480,69,70.0,75.0,68.0
401219793,72,75.0,,
401219799,72,76.0,,
401243003,75,67.0,75.0,71.0
401243008,73,73.0,,
401243419,74,75.0,,
