,1,2,3,4
401056503,67,73.0,69.0,69.0
401056504,70,77.0,,
401056505,69,69.0,72.0,68.0
401056510,68,67.0,68.0,69.0
401056511,68,70.0,66.0,73.0
401056512,72,68.0,76.0,72.0
401056513,69,77.0,,
401056514,71,70.0,73.0,
401056520,67,74.0,67.0,73.0
401056522,68,69.0,74.0,72.0
401056523,70,69.0,73.0,70.0
401056525,69,73.0,70.0,69.0
401056526,69,68.0,72.0,73.0
401056528,67,69.0,68.0,73.0
401056543,67,68.0,67.0,74.0
401056544,68,73.0,71.0,68.0
401056545,63,68.0,66.0,67.0
401056547,70,70.0,71.0,71.0
401056550,76,66.0,67.0,70.0
401056551,67,65.0,68.0,67.0
401056553,68,66.0,73.0,67.0
401056554,73,71.0,70.0,70.0
401056556,72,71.0,73.0,70.0
401056557,65,69.0,68.0,68.0
401056558,75,71.0,,
401148236,70,71.0,,
401148238,71,69.0,69.0,72.0
401148239,71,68.0,68.0,70.0
401148242,69,72.0,68.0,68.0
401148243,67,70.0,70.0,70.0
401155418,68,67.0,70.0,70.0
401155419,70,70.0,67.0,70.0
401155420,71,73.0,,
401155421,73,72.0,,
401155423,72,68.0,74.0,74.0
401155426,71,69.0,69.0,74.0
401155427,70,74.0,74.0,79.0
401155459,68,68.0,69.0,65.0
401155460,76,72.0,,
401155461,73,76.0,,
401155473,68,73.0,,
401155474,73,70.0,,
401219333,69,76.0,78.0,81.0
401219481,71,70.0,72.0,70.0
401219498,70,67.0,68.0,65.0
401219794,72,68.0,66.0,69.0
401219795,67,66.0,66.0,75.0
401219800,75,,,
401219801,65,72.0,66.0,65.0
401219802,69,70.0,70.0,69.0
401223849,69,68.0,69.0,73.0
401242997,72,68.0,,
401242998,72,67.0,72.0,70.0
401242999,77,64.0,,
401243000,70,75.0,,
401243004,70,78.0,,
401243005,69,75.0,74.0,74.0
401243006,79,74.0,,
401243009,71,70.0,74.0,70.0
401243011,70,69.0,67.0,75.0
401243401,68,69.0,67.0,71.0
401243419,67,71.0,68.0,68.0
401243420,72,78.0,,
401243433,71,73.0,,
