,1,2,3,4
401056512,70,70.0,71.0,67.0
401056515,70,71.0,65.0,72.0
401056516,71,66.0,70.0,69.0
401056522,70,71.0,72.0,69.0
401056527,70,68.0,67.0,70.0
401056543,71,71.0,67.0,72.0
401056544,75,,,
401056547,78,70.0,,
401056552,72,73.0,,
401056554,70,72.0,70.0,67.0
401056556,70,72.0,71.0,69.0
401077167,73,69.0,72.0,73.0
401148239,64,64.0,66.0,67.0
401148244,72,66.0,67.0,69.0
401155420,69,71.0,69.0,70.0
401155423,69,73.0,76.0,77.0
401155461,71,76.0,71.0,76.0
401155474,68,71.0,73.0,66.0
401155475,73,75.0,72.0,71.0
401219333,73,77.0,,
401219478,68,71.0,72.0,76.0
401219481,68,72.0,72.0,67.0
401219797,76,66.0,71.0,74.0
