,1,2,3,4
401056252,72,72,,
401056500,70,69,70.0,70.0
401056501,72,72,71.0,72.0
401056504,68,73,,
401056505,69,66,72.0,64.0
401056506,73,71,,
401056510,66,72,,
401056511,79,72,68.0,
401056515,70,75,,
401056520,73,69,,
401056521,76,74,,
401056522,70,73,,
401056523,71,75,,
401056528,73,69,71.0,76.0
401056545,67,70,,
401056546,67,70,68.0,66.0
401056548,71,69,,
401056550,68,63,71.0,73.0
401056552,76,72,,
401056553,67,68,72.0,75.0
401056554,72,69,68.0,69.0
401056556,70,71,73.0,71.0
401056557,70,70,,
401056558,70,65,70.0,74.0
401148233,67,66,69.0,74.0
401148234,70,73,,
401148235,73,72,,
401148237,73,74,,
401148243,72,69,,
401155418,71,73,,
401155419,67,71,69.0,71.0
401155420,70,71,72.0,71.0
401155422,73,70,68.0,78.0
401155423,75,68,76.0,73.0
401155426,70,72,68.0,72.0
401155459,68,69,70.0,78.0
401155460,74,68,,
401155461,72,73,73.0,77.0
401155472,68,72,66.0,68.0
401155473,69,65,67.0,70.0
401219481,70,72,,
401219498,69,66,70.0,68.0
401219793,70,67,67.0,71.0
401219794,76,70,,
401219795,68,68,,
401219799,71,72,69.0,74.0
401219800,73,76,,
401219801,71,69,,
401219802,69,68,70.0,73.0
401223849,69,72,71.0,75.0
401242998,74,69,78.0,76.0
401242999,72,69,,
401243000,68,71,70.0,72.0
401243004,74,70,71.0,75.0
401243005,73,75,,
401243006,68,68,75.0,72.0
401243009,72,81,,
401243011,71,71,,
401243401,74,68,,
401243420,71,71,67.0,77.0
401243433,70,71,68.0,75.0
