,1,2,3,4
401148233,67,67.0,73.0,70.0
401148234,65,70.0,68.0,71.0
401148235,70,69.0,70.0,67.0
401148236,72,67.0,,
401148240,69,70.0,70.0,69.0
401148243,73,66.0,,
401155418,73,72.0,,
401155419,74,66.0,68.0,
401155420,68,73.0,74.0,69.0
401155425,70,71.0,70.0,69.0
401155426,69,74.0,74.0,73.0
401155460,71,71.0,,
401155466,67,72.0,,
401155472,74,70.0,,
401155473,71,,,
401219480,67,70.0,72.0,67.0
401219793,64,68.0,68.0,74.0
401219794,69,70.0,74.0,74.0
401219799,70,72.0,71.0,65.0
401219801,75,65.0,,
401219802,72,,,
401223849,76,,,
401242998,71,72.0,73.0,72.0
401243000,67,70.0,73.0,70.0
401243003,67,69.0,67.0,71.0
401243004,72,76.0,,
401243005,73,70.0,73.0,68.0
401243006,69,74.0,,
401243009,76,80.0,,
401243401,73,71.0,,
401243419,68,70.0,76.0,71.0
401243420,72,76.0,,
401243433,74,72.0,,
