,1,2,3,4
401056504,66,66,65.0,66.0
401056507,69,68,70.0,71.0
401056510,69,67,63.0,67.0
401056515,70,68,69.0,71.0
401056516,75,73,73.0,69.0
401056521,75,70,74.0,69.0
401056522,70,69,69.0,71.0
401056527,66,75,73.0,70.0
401056528,70,73,,
401056542,68,71,67.0,70.0
401056543,71,71,71.0,70.0
401056544,68,68,71.0,70.0
401056547,74,73,,
401056549,68,70,64.0,68.0
401056552,72,74,,
401056553,72,72,,
401056554,74,70,73.0,66.0
401056556,69,74,73.0,69.0
401056558,66,62,70.0,66.0
401056559,67,74,72.0,68.0
401077167,70,71,71.0,68.0
401148233,68,70,,
401148235,68,64,76.0,70.0
401148236,66,68,67.0,63.0
401148244,76,71,70.0,68.0
401155421,70,69,70.0,73.0
401155423,68,70,69.0,69.0
401155424,68,63,71.0,65.0
401155427,73,71,72.0,71.0
401155459,65,65,70.0,66.0
401155460,66,67,67.0,65.0
401155461,73,76,,
401155466,65,67,65.0,68.0
401155467,67,73,69.0,67.0
401155474,71,71,,
401155475,73,70,75.0,72.0
401155476,72,69,69.0,71.0
401219333,69,68,70.0,67.0
401219478,70,74,69.0,73.0
401219481,68,70,66.0,66.0
401219498,67,64,70.0,66.0
401219795,62,67,71.0,66.0
401242996,69,67,70.0,66.0
401243001,75,69,,
401243002,77,64,72.0,69.0
401243004,67,71,68.0,71.0
401243005,69,69,67.0,71.0
401243010,76,67,75.0,75.0
401243419,69,68,72.0,69.0
401243420,70,74,68.0,68.0
