,1,2,3,4
401056501,72,73,68.0,66.0
401056502,72,70,74.0,73.0
401056513,66,71,70.0,68.0
401056515,70,75,,
401056516,67,70,72.0,70.0
401056521,70,75,66.0,74.0
401056522,74,74,,
401056523,69,81,,
401056527,73,73,72.0,74.0
401056544,69,69,72.0,72.0
401056547,68,71,71.0,69.0
401056552,71,69,72.0,76.0
401056553,71,66,69.0,69.0
401056554,71,72,72.0,70.0
401056556,70,74,69.0,69.0
401056559,66,71,69.0,74.0
401148238,69,68,70.0,68.0
401148241,72,73,68.0,65.0
401155424,69,68,66.0,68.0
401155427,68,69,73.0,74.0
401155460,68,67,69.0,68.0
401155467,72,69,73.0,73.0
401155474,67,71,63.0,72.0
401155475,73,70,71.0,70.0
401155476,67,66,71.0,66.0
401219333,74,78,,
401219478,73,74,,
401219481,72,71,,
401219498,71,64,63.0,66.0
401219796,65,68,73.0,65.0
401219797,65,68,76.0,66.0
401219800,71,70,67.0,65.0
401219801,69,68,69.0,65.0
401243002,70,73,70.0,69.0
401243004,77,67,66.0,77.0
401243005,76,69,,
401243010,71,74,74.0,68.0
401243011,73,66,73.0,66.0
