,1,2,3,4
401056252,70,70,72.0,68.0
401056503,73,72,,
401056504,70,68,68.0,67.0
401056505,68,68,72.0,68.0
401056510,73,71,,
401056511,67,70,67.0,69.0
401056512,72,69,72.0,72.0
401056514,72,68,72.0,78.0
401056515,72,71,,
401056517,73,71,67.0,69.0
401056520,70,72,68.0,73.0
401056523,75,73,,
401056525,74,71,,
401056526,74,71,,
401056545,66,67,69.0,65.0
401056546,67,69,69.0,64.0
401056548,66,70,70.0,70.0
401056549,70,68,69.0,70.0
401056550,75,71,,
401056551,67,69,70.0,68.0
401056555,73,71,,
401056557,73,71,,
401056558,70,70,,
401148233,74,70,,
401148234,68,70,72.0,69.0
401148235,76,68,,
401148237,79,73,,
401148240,71,74,,
401148243,76,72,,
401155418,68,66,71.0,68.0
401155419,66,67,72.0,69.0
401155420,76,65,69.0,74.0
401155422,71,72,69.0,73.0
401155425,69,71,69.0,69.0
401155426,70,67,73.0,68.0
401155459,73,68,,
401155460,71,69,,
401155466,66,71,,
401155472,67,66,69.0,68.0
401155473,71,65,65.0,65.0
401155474,64,65,72.0,73.0
401219793,71,68,70.0,67.0
401219794,66,73,63.0,72.0
401219795,65,69,70.0,70.0
401219800,67,76,77.0,75.0
401219801,70,70,,
401223849,73,71,,
401242997,68,66,67.0,66.0
401242998,70,71,71.0,73.0
401243000,74,67,69.0,68.0
401243001,71,69,77.0,68.0
401243004,76,72,,
401243005,76,74,,
401243006,66,71,70.0,73.0
401243009,71,71,73.0,76.0
401243011,69,69,70.0,68.0
401243401,68,70,66.0,64.0
401243420,70,71,69.0,74.0
401243433,74,72,,
