,1,2,3,4
401056500,66,69,69.0,64.0
401056501,73,70,72.0,68.0
401056507,67,72,70.0,65.0
401056510,67,68,67.0,66.0
401056513,64,66,68.0,72.0
401056515,66,65,65.0,75.0
401056516,66,73,74.0,62.0
401056520,68,74,67.0,71.0
401056522,71,72,70.0,70.0
401056527,73,68,69.0,70.0
401056542,70,68,71.0,68.0
401056543,65,69,61.0,68.0
401056544,67,68,71.0,68.0
401056547,71,70,68.0,72.0
401056549,68,68,70.0,70.0
401056554,71,80,,
401056555,70,65,,69.0
401056556,73,73,,
401056559,68,69,66.0,71.0
401077167,70,70,70.0,70.0
401148235,71,64,71.0,69.0
401148238,68,63,70.0,67.0
401148239,70,69,69.0,65.0
401148244,69,69,67.0,70.0
401155413,67,73,69.0,69.0
401155418,72,71,,
401155421,68,68,69.0,65.0
401155423,74,71,,
401155424,67,66,65.0,73.0
401155459,64,68,66.0,71.0
401155461,74,67,75.0,74.0
401155466,71,71,,
401155467,66,70,66.0,65.0
401155474,68,67,71.0,71.0
401155475,73,74,71.0,68.0
401155476,66,71,66.0,66.0
401219333,65,73,76.0,72.0
401219478,66,69,71.0,70.0
401219481,71,70,68.0,70.0
401219498,72,66,66.0,63.0
401219796,72,66,68.0,74.0
401219797,65,65,67.0,69.0
401219802,72,67,62.0,69.0
401223849,68,66,66.0,69.0
401242996,65,69,68.0,66.0
401242999,70,65,64.0,72.0
401243001,77,73,,
401243002,73,66,70.0,71.0
401243005,71,71,64.0,68.0
401243010,73,67,75.0,73.0
401243420,69,73,71.0,71.0
401243433,69,71,67.0,70.0
