,1,2,3,4
401056503,70,75,,
401056504,71,72,,
401056505,71,71,,
401148234,75,73,,
401148235,77,78,,
401148236,72,81,,
401148240,69,77,,
401148242,73,76,,
401155419,70,70,75.0,
401155420,76,73,,
401155421,78,72,,
401155422,77,76,82.0,
401219794,82,78,,
401219795,73,70,,
401219799,75,74,,
401219800,74,71,,
401219801,72,83,,
401219802,77,71,,
401223849,77,77,,
401242998,71,72,77.0,77.0
401242999,72,74,,
401243000,71,75,,
401243009,69,70,73.0,76.0
401243401,72,71,,
401243419,76,74,,
401243433,75,73,,
