,1,2,3,4
401148233,69,68,,
401148234,73,66,75.0,70.0
401148235,71,70,70.0,72.0
401148236,67,70,70.0,75.0
401148237,72,71,70.0,73.0
401148240,64,71,64.0,71.0
401148242,66,69,71.0,68.0
401148243,68,70,73.0,72.0
401155418,70,65,69.0,69.0
401155419,71,68,,
401155420,78,71,,
401155422,71,75,67.0,
401155425,74,67,68.0,70.0
401155426,75,72,,
401155460,72,69,,
401155461,75,67,79.0,79.0
401155466,69,74,,
401155472,65,73,69.0,63.0
401155473,66,68,67.0,72.0
401155474,68,76,,
401219480,70,72,,
401219793,64,72,71.0,68.0
401219794,73,74,,
401219795,74,65,,
401219799,71,75,,
401219800,76,70,,
401219801,68,71,66.0,67.0
401219802,68,70,66.0,69.0
401223849,73,75,,
401242997,71,66,,
401242998,72,69,71.0,71.0
401242999,67,71,71.0,66.0
401243000,71,73,,
401243001,73,68,73.0,69.0
401243004,74,70,71.0,73.0
401243005,74,72,,
401243006,71,73,,
401243009,76,71,,
401243011,72,72,,
401243401,71,69,68.0,68.0
401243419,66,71,72.0,72.0
401243420,71,75,,
401243433,72,70,,
