,1,2,3,4
401056252,69,73,,
401056502,74,77,76.0,76.0
401056510,68,67,69.0,69.0
401056511,73,66,64.0,69.0
401056512,67,70,73.0,73.0
401056513,71,66,69.0,68.0
401056514,68,70,68.0,72.0
401056516,72,72,70.0,70.0
401056520,69,72,71.0,70.0
401056522,70,68,73.0,72.0
401056523,67,76,67.0,73.0
401056528,71,74,,
401056544,66,80,,
401056545,67,68,69.0,67.0
401056547,70,71,68.0,77.0
401056549,69,69,71.0,65.0
401056551,68,69,68.0,70.0
401056552,72,73,,
401056553,71,68,71.0,65.0
401056554,68,73,72.0,71.0
401148233,72,68,,
401148236,68,67,65.0,73.0
401148237,71,70,71.0,71.0
401148240,64,69,68.0,69.0
401148242,69,72,69.0,67.0
401148243,71,67,64.0,69.0
401155418,70,65,70.0,72.0
401155419,66,71,70.0,68.0
401155420,69,74,69.0,70.0
401155421,71,67,67.0,69.0
401155422,74,65,76.0,
401155423,74,70,,
401155426,73,72,,
401155427,75,74,,
401155459,75,71,,
401155460,70,71,,
401155466,74,69,,
401155472,76,67,,
401155473,73,64,72.0,69.0
401219498,73,67,,
401219793,63,69,70.0,70.0
401219794,72,77,,
401219795,70,67,,
401219799,67,74,67.0,68.0
401219800,69,71,67.0,68.0
401219801,72,71,,
401219802,65,69,68.0,71.0
401223849,73,72,,
401242997,70,70,,
401242998,71,74,,
401242999,68,69,69.0,72.0
401243000,66,70,69.0,70.0
401243001,73,70,,
401243004,74,71,73.0,79.0
401243005,71,73,72.0,76.0
401243006,70,72,,
401243009,74,73,,
401243011,71,72,,
401243401,69,70,64.0,73.0
401243419,69,67,70.0,70.0
401243420,70,71,70.0,72.0
401243433,69,70,70.0,70.0
