,1,2,3,4
401056252,70,75,,
401056503,70,69,74.0,71.0
401056506,74,70,,
401056510,76,69,,
401056511,73,73,70.0,
401056514,70,74,75.0,
401056517,74,69,67.0,69.0
401056520,74,69,,
401056525,71,72,,
401056526,74,71,,
401056545,73,70,,
401056546,70,71,,
401056548,69,68,71.0,70.0
401056549,70,72,,
401056550,70,72,72.0,73.0
401056551,76,74,,
401056553,67,73,69.0,70.0
401056555,69,73,,
401056557,73,76,,
401056558,68,75,,
401148233,69,74,,
401148234,75,72,,
401148237,74,67,73.0,75.0
401148240,69,75,,
401148243,71,72,,
401155422,74,76,71.0,
401155425,69,70,72.0,73.0
401155459,75,69,,
401155466,69,71,,
401219480,70,71,73.0,72.0
401243003,74,72,,
401243008,72,74,,
401243419,70,73,,
