,1,2,3,4
401056252,72,69,71.0,77.0
401056503,67,70,70.0,68.0
401056504,64,72,72.0,76.0
401056505,68,69,69.0,67.0
401056506,72,68,68.0,70.0
401056510,74,72,,
401056511,72,76,69.0,
401056512,67,79,,
401056514,67,74,76.0,
401056515,71,72,,
401056520,72,74,,
401056523,75,72,,
401056525,69,71,68.0,69.0
401056526,71,73,,
401056545,73,69,,
401056546,72,76,,
401056548,71,68,,
401056549,68,70,70.0,77.0
401056550,76,76,,
401056551,66,70,70.0,72.0
401056555,73,74,,
401056557,68,71,71.0,70.0
401056558,72,69,,
401219799,69,77,,
