,1,2,3,4
401056506,68,69,69.0,68.0
401056514,69,73,74.0,
401056517,70,73,70.0,69.0
401056525,70,71,68.0,72.0
401056546,70,70,71.0,67.0
401056548,66,71,67.0,67.0
401056550,68,70,73.0,68.0
401056551,68,76,,
401056555,70,73,,
401056556,72,74,,
401148233,67,73,,
401148234,71,72,,
401148235,72,74,,
401148236,70,72,,
401148237,76,67,74.0,66.0
401148240,68,63,67.0,62.0
401148242,63,68,65.0,68.0
401148243,66,66,62.0,72.0
401155413,71,74,74.0,75.0
401155418,68,70,69.0,68.0
401155419,69,68,65.0,73.0
401155423,73,70,71.0,73.0
401155424,72,71,71.0,68.0
401155427,68,72,78.0,74.0
401155459,69,73,,
401155460,68,69,70.0,73.0
401155461,75,72,68.0,76.0
401155466,66,65,61.0,75.0
401155467,64,65,69.0,75.0
401155473,68,70,,
401155474,70,66,70.0,74.0
401155475,73,68,71.0,69.0
401155476,67,68,70.0,74.0
401219333,68,72,75.0,75.0
401219478,73,73,,
401219481,65,70,72.0,67.0
401219498,68,72,,
401219796,77,73,70.0,69.0
401219797,69,69,70.0,70.0
401219799,71,75,,
401219801,68,70,67.0,68.0
401219802,67,69,67.0,66.0
401242996,68,67,70.0,70.0
401242997,70,64,66.0,69.0
401242999,68,69,65.0,71.0
401243001,72,72,,
401243002,74,71,67.0,69.0
401243004,74,70,71.0,78.0
401243005,74,69,71.0,71.0
401243010,73,71,76.0,73.0
401243011,70,70,67.0,71.0
