,1,2,3,4
401056502,64,72,70.0,77.0
401056507,70,75,72.0,73.0
401056510,68,66,68.0,65.0
401056512,69,69,69.0,70.0
401056514,68,70,73.0,69.0
401056516,72,68,64.0,73.0
401056521,70,70,76.0,73.0
401056522,69,69,69.0,78.0
401056523,77,75,,
401056527,73,70,74.0,69.0
401056542,70,70,73.0,68.0
401056543,68,71,68.0,70.0
401056544,66,66,67.0,69.0
401056545,68,66,70.0,63.0
401056547,71,67,71.0,71.0
401056549,68,66,70.0,71.0
401056550,67,69,71.0,74.0
401056551,70,68,67.0,73.0
401056552,74,72,,
401056556,71,73,72.0,68.0
401056557,68,68,65.0,70.0
401056558,69,67,68.0,67.0
401056559,73,66,67.0,68.0
401077167,65,77,66.0,70.0
401148239,72,68,65.0,68.0
401148241,72,69,69.0,66.0
401148244,66,66,74.0,66.0
401155413,72,66,74.0,66.0
401155418,69,74,,
401155420,69,69,70.0,70.0
401155423,68,73,71.0,74.0
401155424,69,63,67.0,67.0
401155427,70,70,80.0,71.0
401155459,68,69,63.0,67.0
401155460,70,72,,
401155461,71,76,70.0,71.0
401155466,70,66,69.0,64.0
401155467,71,69,69.0,70.0
401155473,65,68,67.0,64.0
401155474,68,71,68.0,70.0
401155475,73,71,72.0,72.0
401155476,71,66,70.0,65.0
401219333,66,70,77.0,74.0
401219478,68,68,71.0,72.0
401219481,68,70,69.0,66.0
401219498,70,72,,
401219797,70,63,71.0,68.0
401223849,68,70,76.0,70.0
401242996,67,68,72.0,70.0
401242998,64,72,70.0,68.0
401243002,68,68,69.0,72.0
401243004,73,74,,
401243005,70,72,70.0,71.0
401243010,70,75,70.0,69.0
401243401,68,75,,
401243420,71,69,69.0,70.0
401243433,70,72,,
