,1,2,3,4
401056252,69,72,,
401056504,69,70,72.0,72.0
401056511,71,71,70.0,
401056512,68,73,72.0,72.0
401056514,72,72,,
401056515,71,73,,
401056517,74,69,74.0,72.0
401056523,74,71,,
401056525,73,68,75.0,71.0
401056526,74,73,,
401056546,74,75,,
401056548,67,71,71.0,74.0
401056550,68,73,69.0,76.0
401056551,73,68,,
401148233,74,69,,
401148234,72,78,,
401148237,72,77,,
401148240,65,71,73.0,74.0
401155419,75,74,69.0,
401155420,76,76,,
401155422,71,71,67.0,83.0
401155425,70,70,73.0,72.0
401155459,69,70,,
401155460,72,73,,
401155472,72,70,,
401155473,73,71,,
401219480,74,74,,
401219793,72,74,,
401219799,68,74,69.0,72.0
401242998,76,83,,
401243000,70,69,72.0,73.0
401243003,70,72,76.0,73.0
401243008,73,75,,
401243401,81,74,,
401243419,70,73,,
