,1,2,3,4
401056252,71,71,,
401056503,72,69,75.0,71.0
401056504,67,69,69.0,70.0
401056505,70,64,72.0,72.0
401056506,71,71,,
401056510,66,70,70.0,69.0
401056511,67,70,69.0,67.0
401056512,73,70,,
401056514,68,74,74.0,
401056517,71,69,70.0,73.0
401056520,73,74,,
401056523,76,75,,
401056525,72,75,,
401056526,71,70,68.0,71.0
401056545,67,67,70.0,69.0
401056546,68,65,69.0,67.0
401056548,71,71,,
401056549,74,71,,
401056550,75,74,,
401056551,77,70,,
401056555,67,66,,68.0
401056557,70,74,,
401148242,73,76,,
