,1,2,3,4
401056500,64,68,68.0,70.0
401056501,70,75,67.0,72.0
401056504,71,72,,
401056506,66,73,65.0,64.0
401056513,76,75,,
401056514,66,74,,
401056520,74,67,,
401056521,75,71,,
401056522,72,75,,
401056523,69,67,72.0,72.0
401056526,74,75,,
401056528,71,73,,
401056545,66,68,66.0,75.0
401056546,67,66,63.0,70.0
401056548,66,72,71.0,72.0
401056549,73,71,,
401056551,75,72,,
401056553,72,67,65.0,74.0
401056554,71,67,76.0,70.0
401056555,72,67,,
401056557,71,71,,
401056558,68,73,,
401148233,66,68,68.0,68.0
401148234,70,73,,
401148235,73,71,,
401148236,67,71,,
401148237,64,74,70.0,72.0
401148242,74,71,,
401148243,71,66,68.0,73.0
401155419,69,72,72.0,
401155420,76,69,,
401155421,74,72,,
401155422,78,71,74.0,
401155425,74,67,68.0,71.0
401155426,72,70,76.0,72.0
401155460,69,70,72.0,66.0
401155466,71,65,69.0,69.0
401155472,67,70,68.0,73.0
401155473,69,67,69.0,76.0
401219498,76,71,,
401219793,68,71,71.0,70.0
401219794,71,72,,
401219795,63,65,67.0,66.0
401219800,71,72,68.0,66.0
401219801,68,74,,
401219802,70,70,70.0,72.0
401223849,70,70,75.0,69.0
401242997,68,66,68.0,68.0
401242999,71,70,,
401243000,71,73,,
401243001,72,71,,
401243004,75,77,,
401243005,77,73,,
401243006,74,69,,
401243009,78,70,,
401243011,67,74,,
401243401,68,70,74.0,66.0
401243419,68,68,75.0,76.0
401243420,78,73,,
401243433,72,70,,
