,1,2,3,4
401056500,68,70,63.0,69.0
401056501,77,69,73.0,73.0
401056506,74,69,,
401056510,68,62,70.0,69.0
401056512,72,70,,
401056513,69,70,70.0,72.0
401056520,71,71,,
401056521,72,79,,
401056522,77,70,,
401056523,70,74,,
401056527,76,72,,
401056528,71,72,,
401056545,72,72,,
401056547,74,68,71.0,70.0
401056548,68,66,73.0,72.0
401056557,65,73,72.0,74.0
401148234,72,66,71.0,70.0
401148237,70,68,71.0,69.0
401148243,69,67,68.0,71.0
401155419,73,68,71.0,
401155420,68,71,75.0,73.0
401155422,69,72,70.0,74.0
401155426,73,69,71.0,74.0
401155427,72,70,75.0,80.0
401155461,73,74,74.0,79.0
401155466,68,76,,
401155472,69,68,70.0,69.0
401155473,76,68,,
401219498,68,68,72.0,70.0
401219793,67,70,65.0,65.0
401219794,69,69,72.0,65.0
401219795,67,63,70.0,81.0
401219799,66,74,68.0,64.0
401219800,72,74,,
401219801,74,70,,
401223849,72,69,68.0,70.0
401242996,71,69,67.0,74.0
401242997,67,63,65.0,70.0
401242999,69,70,71.0,70.0
401243000,74,74,,
401243001,73,70,,
401243005,76,70,,
401243006,71,64,70.0,72.0
401243010,74,69,72.0,71.0
401243011,63,63,69.0,70.0
401243420,71,69,75.0,70.0
