,1,2,3,4
401056547,74,71,,
401148241,69,72,66.0,72.0
401155424,72,72,70.0,67.0
401155427,68,72,73.0,79.0
401155459,69,70,,
401155460,71,71,,
401155461,72,69,78.0,72.0
401155467,71,69,64.0,70.0
401155473,71,64,69.0,68.0
401219333,70,76,72.0,82.0
401219478,69,73,74.0,71.0
401219481,72,70,,
401219498,67,69,68.0,67.0
401243002,71,72,71.0,70.0
401243004,70,70,70.0,73.0
401243005,70,72,71.0,73.0
401243010,70,76,74.0,72.0
401243011,70,69,65.0,73.0
