,1,2,3,4
401056252,66,71,74.0,71.0
401056504,71,69,,
401056505,73,68,,
401056506,73,80,,
401056510,70,68,,
401056512,70,70,70.0,70.0
401056513,72,73,,
401056514,68,69,78.0,
401056515,72,72,,
401056520,76,73,,
401056523,70,72,68.0,71.0
401056525,69,70,66.0,66.0
401056526,70,71,69.0,73.0
401056528,70,70,72.0,77.0
401056544,73,68,70.0,73.0
401056545,63,66,69.0,69.0
401056548,70,70,,
401056549,64,74,69.0,71.0
401056550,75,75,,
401056551,67,74,,
401056553,68,70,65.0,72.0
401056555,66,66,,71.0
401056557,66,70,72.0,67.0
401056558,67,68,72.0,72.0
401148233,69,74,,
401148235,74,74,,
401148236,70,71,,
401148237,68,71,74.0,74.0
401148242,70,75,,
401148243,66,70,69.0,74.0
401155418,74,71,,
401155419,71,69,70.0,
401155420,73,72,,
401155421,74,72,,
401155422,74,72,69.0,
401155426,71,72,66.0,66.0
401155459,69,71,,
401155461,74,66,73.0,72.0
401155466,60,68,68.0,67.0
401155467,68,71,70.0,69.0
401155474,68,68,66.0,69.0
401155475,69,73,69.0,71.0
401155476,70,69,66.0,67.0
401219333,72,76,,
401219480,68,67,67.0,70.0
401219481,73,68,69.0,72.0
401219498,66,68,69.0,78.0
401219796,73,75,69.0,77.0
401219797,67,72,68.0,70.0
401219800,70,72,68.0,63.0
401219801,73,69,,
401223849,70,68,72.0,75.0
401242996,73,71,72.0,72.0
401242997,65,69,65.0,66.0
401242998,70,74,,
401243001,69,71,74.0,69.0
401243002,73,73,69.0,75.0
401243005,75,72,,
401243006,68,72,71.0,70.0
401243010,72,72,72.0,76.0
401243011,67,71,71.0,73.0
401243420,74,72,,
401243433,75,71,,
