,1,2,3,4
401056252,71,71,,
401056503,68,73,71.0,75.0
401056504,70,71,,
401056505,69,67,69.0,68.0
401056506,70,67,67.0,66.0
401056510,70,67,66.0,70.0
401056511,70,65,66.0,70.0
401056512,71,73,,
401056514,64,69,73.0,69.0
401056515,69,70,70.0,73.0
401056520,71,74,,
401056521,74,80,,
401056522,69,72,75.0,71.0
401056523,74,79,,
401056526,72,76,,
401056528,68,74,75.0,71.0
401056545,71,71,,
401056546,69,68,68.0,69.0
401056548,76,75,,
401056549,65,73,68.0,76.0
401056550,78,74,,
401056553,69,77,,
401056555,67,68,,73.0
401056557,69,72,,
401056558,72,71,,
