,1,2,3,4
401056516,77,70,73.0,75.0
401056521,72,68,79.0,72.0
401056522,72,68,68.0,66.0
401056527,74,73,72.0,71.0
401056528,71,69,68.0,70.0
401056547,70,72,76.0,74.0
401056552,76,75,,
401056559,70,74,66.0,74.0
401219333,78,76,,
