,1,2,3,4
401056502,76,72.0,71.0,70.0
401056516,72,68.0,74.0,69.0
401056547,70,68.0,72.0,73.0
401056552,70,68.0,70.0,73.0
401056555,64,70.0,,71.0
401056556,71,73.0,72.0,70.0
401148241,73,71.0,71.0,71.0
401155423,71,74.0,,
401155424,70,62.0,67.0,70.0
401155426,74,74.0,,
401155459,72,70.0,,
401155460,75,70.0,,
401155461,76,69.0,73.0,73.0
401155467,71,70.0,68.0,65.0
401155472,74,69.0,,
401219333,70,74.0,76.0,70.0
401219478,76,,,
401219481,71,70.0,74.0,66.0
401219498,66,68.0,66.0,70.0
401219793,70,71.0,,
401219800,71,69.0,69.0,67.0
401242997,67,70.0,,
401242998,74,71.0,,
401242999,73,67.0,,
401243002,71,75.0,72.0,68.0
401243004,72,74.0,72.0,75.0
401243006,70,70.0,69.0,76.0
401243009,71,68.0,72.0,71.0
401243401,70,69.0,76.0,69.0
401243419,72,71.0,,
401243420,73,73.0,,
401243433,74,70.0,,
