,1,2,3,4
401056252,75,73.0,,
401056503,68,68.0,68.0,71.0
401056504,73,68.0,,
401056505,69,71.0,,
401056506,70,71.0,,
401056510,72,75.0,,
401056511,75,69.0,66.0,
401056512,67,74.0,70.0,75.0
401056515,72,70.0,73.0,74.0
401056517,70,71.0,71.0,65.0
401056520,71,74.0,,
401056523,68,71.0,73.0,72.0
401056525,74,67.0,70.0,71.0
401056526,69,76.0,,
401056545,66,66.0,67.0,68.0
401056546,69,70.0,65.0,72.0
401056548,70,69.0,67.0,67.0
401056549,68,69.0,,
401056550,76,65.0,70.0,67.0
401056551,65,72.0,64.0,70.0
401056553,71,75.0,,
401056555,74,72.0,,
401056557,69,70.0,68.0,70.0
401056558,69,66.0,68.0,67.0
401148233,74,75.0,,
401148234,72,65.0,73.0,69.0
401148237,72,72.0,73.0,73.0
401148240,69,66.0,67.0,68.0
401148242,69,72.0,72.0,73.0
401148243,71,64.0,69.0,76.0
401155425,72,65.0,72.0,67.0
401155460,69,74.0,,
401155472,74,75.0,,
401219480,80,,,
401219793,77,73.0,,
401219799,68,78.0,,
401243000,76,71.0,,
401243003,78,67.0,,
401243008,74,73.0,,
401243419,67,75.0,,
