,1,2,3,4
401056252,72,66,73.0,72.0
401056500,66,68,67.0,66.0
401056501,73,75,66.0,73.0
401056502,70,69,74.0,72.0
401056505,65,68,67.0,69.0
401056510,70,68,63.0,69.0
401056512,67,74,70.0,73.0
401056513,67,73,67.0,71.0
401056516,76,73,69.0,73.0
401056520,71,76,,
401056522,70,72,73.0,66.0
401056527,72,75,73.0,76.0
401056528,68,67,70.0,76.0
401056543,72,70,68.0,70.0
401056544,73,69,,
401056547,73,79,,
401056549,67,71,71.0,72.0
401056552,76,67,70.0,71.0
401056553,69,70,68.0,71.0
401056554,69,68,71.0,71.0
401056556,68,74,74.0,73.0
401148234,67,71,73.0,70.0
401148235,71,72,,
401148236,68,70,,
401148238,69,66,72.0,73.0
401148239,69,69,68.0,70.0
401148242,70,67,70.0,71.0
401155418,70,69,67.0,69.0
401155420,71,73,,
401155421,73,74,,
401155423,71,74,,
401155425,66,68,69.0,70.0
401155426,74,78,,
401155427,70,80,,
401155459,73,70,,
401155460,66,70,71.0,70.0
401155461,79,75,,
401155466,67,66,71.0,72.0
401155472,71,68,64.0,65.0
401155474,69,64,73.0,70.0
401219480,70,68,68.0,73.0
401219481,70,70,70.0,73.0
401219498,70,71,,
401219793,69,68,65.0,73.0
401219794,69,72,71.0,69.0
401219795,64,69,72.0,66.0
401219799,66,72,70.0,71.0
401219800,75,70,,
401219801,66,68,65.0,71.0
401219802,66,63,68.0,72.0
401223849,74,73,,
401242997,66,70,67.0,67.0
401242998,76,71,,
401242999,69,70,67.0,67.0
401243001,72,73,,
401243003,71,68,71.0,65.0
401243004,71,74,68.0,74.0
401243005,71,74,,
401243008,70,73,65.0,71.0
401243011,68,64,69.0,68.0
401243401,69,66,68.0,76.0
401243420,74,66,72.0,70.0
401243433,66,76,,
