,1,2,3,4
401056252,71,71,,
401056503,71,68,70.0,68.0
401056504,75,75,,
401056505,72,74,,
401056506,70,71,,
401056510,72,76,,
401056511,74,73,71.0,
401056512,76,78,,
401056513,71,77,,
401056515,70,72,75.0,72.0
401056520,73,78,,
401056522,74,67,73.0,69.0
401056523,74,70,,
401056525,72,68,72.0,70.0
401056526,69,77,,
401056528,68,72,68.0,67.0
401056545,64,69,71.0,69.0
401056546,69,69,72.0,68.0
401056548,69,65,75.0,69.0
401056549,66,70,71.0,75.0
401056550,69,68,69.0,72.0
401056551,72,67,,
401056553,71,74,,
401056555,70,70,,
401056557,73,77,,
401148233,68,69,,
401148234,65,79,,
401148237,67,76,74.0,72.0
401148240,70,67,72.0,66.0
401148243,75,65,,
401155422,72,68,71.0,74.0
401155425,73,69,69.0,68.0
401155460,67,66,69.0,72.0
401155472,68,78,,
401155473,68,69,67.0,66.0
401219480,70,73,,
401219793,75,71,,
401219799,69,74,68.0,69.0
401242997,70,68,,
401242998,78,75,,
401243000,72,72,,
401243003,69,70,67.0,72.0
401243008,72,72,73.0,73.0
401243419,65,68,67.0,70.0
401243420,71,72,75.0,70.0
