,1,2,3,4
401056503,68,71.0,68.0,71.0
401056506,69,69.0,65.0,66.0
401056514,65,71.0,69.0,73.0
401056517,72,70.0,68.0,70.0
401056521,83,73.0,,
401056525,70,75.0,,
401056544,72,71.0,,
401056548,69,71.0,,
401056550,75,76.0,,
401056551,65,65.0,67.0,66.0
401056553,70,69.0,69.0,69.0
401056554,79,72.0,,
401056555,68,71.0,,
401056558,73,64.0,,
401148233,71,66.0,,
401148234,76,,,
401148235,76,70.0,,
401148236,70,66.0,67.0,66.0
401148237,70,72.0,70.0,71.0
401155418,73,,,
401155419,70,67.0,68.0,82.0
401155421,76,69.0,,
401155422,70,66.0,68.0,80.0
401155423,73,76.0,,
401155426,74,85.0,,
401155427,65,83.0,,
401155460,72,68.0,,
401155466,70,71.0,,
401155472,70,70.0,75.0,80.0
401155473,68,67.0,70.0,70.0
401219480,76,76.0,,
401219498,74,72.0,,
401219793,74,73.0,,
401219794,71,73.0,,
401219799,76,73.0,,
401219801,73,69.0,,
401219802,71,74.0,,
401223849,81,,,
401242997,67,74.0,,
401242998,76,70.0,,
401243000,77,,,
401243003,71,76.0,,
401243004,76,76.0,,
401243008,75,80.0,,
401243401,84,72.0,,
401243419,70,76.0,,
