,1,2,3,4
401056252,71,70,69.0,70.0
401056500,74,67,71.0,72.0
401056503,73,73,,
401056504,74,74,,
401056505,68,71,,
401056506,71,68,66.0,67.0
401056510,70,69,,
401056511,67,69,73.0,
401056512,72,71,,
401056513,67,68,69.0,76.0
401056514,71,70,75.0,
401056515,74,72,,
401056517,70,72,75.0,70.0
401056520,72,73,,
401056522,69,71,70.0,72.0
401056523,73,75,,
401056525,72,72,,
401056526,73,76,,
401056528,76,74,,
401056545,66,69,,
401056546,67,69,68.0,71.0
401056548,72,72,,
401056549,67,69,,
401056550,70,70,75.0,74.0
401056551,64,75,70.0,70.0
401056553,70,69,71.0,72.0
401056555,73,66,,
401056556,71,73,71.0,71.0
401056557,67,70,73.0,72.0
401056558,68,71,65.0,67.0
401148233,68,65,67.0,65.0
401148234,64,70,75.0,72.0
401148235,73,70,,
401148237,70,77,,
401148242,72,73,,
401148243,70,70,,
401155418,71,68,67.0,68.0
401155419,66,70,66.0,67.0
401155420,71,71,67.0,68.0
401155421,65,71,67.0,72.0
401155422,69,73,69.0,77.0
401155426,72,75,,
401155427,70,70,76.0,75.0
401155459,72,74,,
401155460,73,72,,
401155461,76,73,,
401155466,67,68,66.0,70.0
401155472,69,67,70.0,70.0
401155473,62,68,72.0,68.0
401155474,71,70,,
401155475,71,73,75.0,76.0
401219481,72,68,72.0,70.0
401219498,70,69,,
401219793,66,68,70.0,71.0
401219794,71,68,70.0,70.0
401219795,70,64,66.0,69.0
401219796,73,70,73.0,68.0
401219797,71,70,69.0,68.0
401219800,73,72,,
401219801,69,72,,
401219802,66,67,65.0,69.0
401223849,73,74,,
401242997,65,72,,
401242998,70,78,,
401242999,66,74,,
401243000,67,70,68.0,71.0
401243001,72,69,73.0,72.0
401243004,74,73,,
401243005,69,71,71.0,72.0
401243006,74,72,,
401243009,68,76,66.0,71.0
401243011,67,67,73.0,69.0
401243401,71,75,,
401243419,68,75,,
401243420,70,76,,
401243433,72,72,,
