,1,2,3,4
401056505,69,72.0,,
401056506,70,68.0,70.0,70.0
401056511,69,72.0,72.0,
401056512,72,74.0,,
401056514,75,71.0,74.0,
401056515,74,74.0,,
401056517,71,72.0,72.0,69.0
401056520,72,73.0,,
401056521,72,71.0,74.0,75.0
401056523,73,72.0,,
401056525,74,75.0,,
401056526,78,,,
401056528,73,76.0,,
401148233,72,74.0,,
401148237,71,74.0,,
401148242,75,75.0,,
401148243,73,73.0,,
401155422,77,70.0,72.0,
401155425,76,71.0,,
401219793,74,76.0,,
401219794,75,70.0,,
401219795,70,70.0,,
401219799,70,72.0,69.0,71.0
401219800,77,74.0,,
401219801,75,67.0,,
401219802,75,71.0,,
401243000,72,74.0,,
401243003,71,73.0,,
401243009,73,80.0,,
401243420,77,76.0,,
401243433,71,73.0,,
