,1,2,3,4
401148233,70,72,,
401148234,72,72,,
401148235,67,76,,
401148237,78,77,,
401148240,66,68,71.0,70.0
401148242,64,69,74.0,69.0
401148243,72,71,,
401155418,72,70,,
401155419,71,69,69.0,
401155420,72,68,74.0,78.0
401155422,69,64,76.0,76.0
401155425,74,69,,
401155426,70,73,70.0,72.0
401155460,69,68,68.0,73.0
401155472,68,72,69.0,66.0
401155473,71,63,68.0,65.0
401219480,72,75,,
401219793,70,70,,
401219794,72,72,,
401219799,71,80,,
401219801,72,70,,
401219802,68,68,72.0,66.0
401242997,69,67,69.0,66.0
401242998,72,75,,
401243000,72,73,,
401243003,75,72,,
401243008,77,72,,
401243401,77,71,,
401243419,69,76,,
