,1,2,3,4
401056502,74,73.0,73.0,71.0
401056507,67,74.0,69.0,67.0
401056514,66,73.0,73.0,71.0
401056515,73,66.0,69.0,69.0
401056516,64,67.0,66.0,66.0
401056522,69,68.0,69.0,69.0
401056523,69,69.0,67.0,74.0
401056527,68,70.0,70.0,68.0
401056528,68,67.0,68.0,77.0
401056542,73,72.0,75.0,73.0
401056543,70,72.0,72.0,71.0
401056544,63,67.0,74.0,73.0
401056547,72,67.0,72.0,76.0
401056552,69,67.0,69.0,69.0
401056555,71,65.0,,69.0
401056556,71,69.0,71.0,74.0
401056557,71,71.0,,
401056559,69,69.0,69.0,68.0
401077167,68,67.0,72.0,69.0
401155413,72,71.0,71.0,69.0
401155422,69,65.0,72.0,78.0
401155423,72,66.0,67.0,72.0
401155424,76,71.0,67.0,70.0
401155459,71,71.0,,
401155461,80,80.0,,
401155466,69,64.0,61.0,67.0
401155467,69,68.0,68.0,67.0
401155472,78,,,
401155474,67,60.0,64.0,63.0
401155475,71,69.0,69.0,67.0
401155476,67,70.0,64.0,68.0
401219333,73,70.0,72.0,70.0
401219478,65,70.0,65.0,68.0
401219481,69,67.0,65.0,68.0
401219498,68,66.0,67.0,68.0
401219800,72,66.0,66.0,65.0
401242996,71,65.0,69.0,69.0
401243001,68,67.0,71.0,72.0
401243002,77,69.0,69.0,78.0
401243005,73,70.0,73.0,71.0
401243010,74,75.0,,
401243011,70,67.0,71.0,66.0
401243433,71,68.0,74.0,69.0
