,1,2,3,4
401148233,75,66,,
401148234,69,71,70.0,72.0
401148235,72,74,,
401148243,67,71,71.0,70.0
401155418,81,67,,
401155419,71,68,67.0,68.0
401155420,68,76,,
401155422,71,73,67.0,74.0
401155425,70,71,69.0,65.0
401155426,75,73,,
401155460,71,75,,
401155472,76,71,,
401155473,71,66,66.0,69.0
401219480,69,71,71.0,69.0
401219793,69,70,66.0,69.0
401219794,71,70,73.0,76.0
401219799,70,76,,
401219801,71,73,,
401219802,71,66,69.0,67.0
401242998,72,81,,
401242999,73,73,,
401243000,68,71,73.0,74.0
401243003,72,69,68.0,68.0
401243006,73,67,68.0,73.0
401243008,71,74,70.0,70.0
401243009,69,76,70.0,71.0
401243401,69,72,,
401243419,69,65,71.0,69.0
401243420,72,68,71.0,73.0
401243433,69,71,70.0,70.0
