,1,2,3,4
401056506,76,72,,
401056517,75,71,,
401056525,73,72,,
401056546,72,68,65.0,71.0
401148234,72,67,71.0,70.0
401148237,78,75,,
401148240,69,73,,
401148243,73,69,,
401155472,68,72,73.0,75.0
401219480,71,68,72.0,77.0
401219799,73,75,,
401243003,65,76,74.0,73.0
