,1,2,3,4
401056503,71,68.0,68.0,69.0
401056506,73,68.0,,
401056510,71,68.0,,
401056511,67,67.0,66.0,64.0
401056512,69,68.0,67.0,68.0
401056513,73,70.0,,
401056514,68,69.0,78.0,
401056520,71,68.0,72.0,68.0
401056522,72,75.0,,
401056544,74,67.0,72.0,72.0
401056545,70,68.0,,
401056548,69,69.0,,
401056553,72,70.0,71.0,67.0
401056554,76,76.0,,
401056555,66,70.0,,69.0
401056557,65,72.0,67.0,70.0
401056558,69,70.0,67.0,75.0
401148233,68,69.0,,
401148235,69,69.0,72.0,76.0
401148236,71,66.0,73.0,71.0
401148237,64,72.0,72.0,69.0
401148242,71,69.0,71.0,70.0
401148243,69,68.0,65.0,70.0
401155418,70,71.0,70.0,71.0
401155419,69,71.0,64.0,68.0
401155420,71,72.0,72.0,69.0
401155421,68,73.0,69.0,75.0
401155423,70,72.0,64.0,71.0
401155426,71,69.0,75.0,69.0
401155427,67,80.0,72.0,71.0
401155459,68,70.0,69.0,69.0
401155460,76,,,
401155461,78,70.0,,
401155466,69,71.0,,
401155472,66,65.0,72.0,68.0
401155473,65,65.0,68.0,71.0
401155474,66,72.0,65.0,69.0
401155475,76,79.0,71.0,69.0
401219481,71,71.0,,
401219498,75,69.0,,
401219793,69,73.0,,
401219794,66,70.0,74.0,72.0
401219795,68,71.0,,
401219796,70,65.0,69.0,68.0
401219797,74,63.0,71.0,68.0
401219800,68,69.0,71.0,63.0
401219801,71,70.0,,
401223849,71,68.0,71.0,69.0
401242997,70,67.0,,
401242998,66,74.0,77.0,71.0
401242999,70,71.0,,
401243001,68,71.0,69.0,71.0
401243004,73,73.0,71.0,74.0
401243005,71,68.0,71.0,67.0
401243006,72,69.0,72.0,69.0
401243401,74,66.0,65.0,72.0
401243419,69,69.0,67.0,71.0
401243420,70,71.0,71.0,72.0
401243433,73,74.0,,
