,1,2,3,4
401056252,68,67,68.0,71.0
401056500,70,67,71.0,67.0
401056501,73,72,69.0,72.0
401056504,67,66,72.0,67.0
401056507,66,71,72.0,71.0
401056510,68,71,,
401056512,70,71,72.0,70.0
401056513,69,73,,
401056515,70,73,,
401056520,71,77,,
401056522,76,72,,
401056523,74,70,,
401056526,73,71,,
401056527,72,71,70.0,73.0
401056543,69,67,70.0,69.0
401056544,68,73,71.0,65.0
401056545,74,68,,
401056548,72,68,,
401056549,68,68,66.0,67.0
401056551,70,66,70.0,70.0
401056552,73,70,76.0,74.0
401056553,68,70,69.0,71.0
401056555,67,70,,66.0
401056557,68,72,,
401056559,76,77,74.0,70.0
401148235,71,72,,
401148236,68,69,67.0,66.0
401148238,70,72,71.0,72.0
401148239,69,72,71.0,66.0
401148241,71,72,72.0,77.0
401155418,72,71,,
401155420,67,74,74.0,68.0
401155421,72,67,68.0,70.0
401155423,72,73,,
401155426,72,74,,
401155427,78,73,,
401155459,73,76,,
401155460,72,71,,
401155461,78,79,,
401155466,72,70,,
401155473,68,73,,
401219480,70,70,72.0,70.0
401219498,71,71,,
401219793,70,72,,
401219794,72,71,,
401219795,69,68,,
401219799,68,74,69.0,70.0
401219800,75,71,,
401219801,74,70,,
401223849,72,75,,
401242997,70,70,,
401242998,69,80,,
401242999,73,68,,
401243011,69,71,70.0,70.0
401243401,72,72,,
401243419,70,69,,
401243420,73,71,76.0,73.0
401243433,74,71,,
