,1,2,3,4
401056252,72,70,,
401056504,69,71,,
401056505,67,68,73.0,76.0
401056506,69,70,66.0,66.0
401056510,68,66,70.0,68.0
401056511,72,67,71.0,
401056512,70,68,68.0,70.0
401056514,72,70,73.0,
401056515,70,71,69.0,72.0
401056517,71,71,69.0,68.0
401056520,70,70,70.0,69.0
401056521,78,76,,
401056522,75,73,,
401056523,76,72,,
401056526,71,67,67.0,71.0
401056528,77,70,,
401056544,70,69,77.0,71.0
401056545,67,68,68.0,70.0
401056548,70,71,,
401056549,67,67,70.0,77.0
401056550,72,75,,
401056553,67,73,72.0,71.0
401056554,75,72,,
401056555,65,63,,72.0
401056557,68,72,,
401056558,68,65,68.0,69.0
401148233,66,70,66.0,71.0
401148234,72,68,69.0,72.0
401148235,73,71,,
401148236,77,69,,
401148237,76,69,,
401148242,72,69,71.0,73.0
401148243,65,67,68.0,70.0
401155418,74,70,,
401155419,74,77,72.0,
401155420,78,69,,
401155422,77,72,66.0,
401155423,71,68,68.0,68.0
401155425,67,71,75.0,75.0
401155426,75,72,,
401155427,69,76,79.0,75.0
401155459,69,71,,
401155460,68,72,,
401155466,69,66,72.0,72.0
401155472,72,71,,
401155473,66,71,68.0,68.0
401155474,68,73,,
401219480,69,69,72.0,74.0
401219498,73,70,,
401219793,74,69,,
401219794,72,83,,
401219795,76,66,,
401219800,69,68,72.0,68.0
401219801,69,76,,
401242997,70,66,67.0,67.0
401242998,71,73,,
401242999,72,70,,
401243000,69,70,74.0,69.0
401243003,71,68,73.0,72.0
401243005,71,70,72.0,77.0
401243006,71,74,,
401243008,74,70,74.0,69.0
401243009,76,73,,
401243011,73,74,,
401243401,72,75,,
401243419,66,71,66.0,72.0
401243420,71,76,,
401243433,67,72,71.0,71.0
