,1,2,3,4
401056501,70,73,73.0,68.0
401056504,69,70,69.0,71.0
401056511,75,70,68.0,
401056512,75,76,,
401056514,72,77,75.0,
401056515,73,74,,
401056517,72,74,,
401056520,77,76,,
401056523,73,73,,
401056526,71,76,,
401056528,72,75,,
401056545,70,71,,
401056546,68,71,68.0,71.0
401056549,72,68,,
401056550,74,71,,
401056551,70,72,,
401056553,73,72,,
401056555,69,69,,69.0
401056557,70,72,,
401056558,70,69,68.0,69.0
401148233,69,69,,
401148236,67,72,,
401148240,70,69,65.0,71.0
401155422,73,73,76.0,
401243000,73,75,,
