,1,2,3,4
401056517,73,68,74.0,71.0
401056525,70,73,,
401148233,69,69,,
401148234,72,67,76.0,71.0
401148235,71,71,73.0,66.0
401148237,69,74,72.0,73.0
401148240,66,70,69.0,67.0
401148242,71,70,72.0,70.0
401148243,72,70,,
401155418,78,76,,
401155419,73,71,76.0,
401219480,73,81,,
401219793,70,72,,
401219799,75,71,,
401219802,72,68,69.0,71.0
401242997,69,70,,
401242998,71,74,,
401243000,74,72,,
401243003,66,69,67.0,70.0
401243006,70,75,,
401243008,68,69,69.0,71.0
401243009,72,74,68.0,72.0
401243011,70,72,,
401243401,74,77,,
401243419,69,71,,
401243420,69,79,,
401243433,73,70,,
