,1,2,3,4
401056252,71,69,70.0,74.0
401056500,66,68,69.0,71.0
401056501,72,70,72.0,68.0
401056504,71,67,71.0,71.0
401056505,69,69,68.0,69.0
401056506,70,67,68.0,67.0
401056510,67,70,66.0,67.0
401056512,68,67,70.0,71.0
401056513,75,71,,
401056515,72,73,,
401056520,72,76,,
401056521,74,76,,
401056522,69,71,67.0,70.0
401056523,66,72,76.0,70.0
401056525,66,71,72.0,67.0
401056526,70,73,67.0,80.0
401056528,70,68,71.0,69.0
401056543,66,71,69.0,72.0
401056544,67,69,75.0,73.0
401056545,65,68,72.0,67.0
401056547,76,72,,
401056548,73,74,,
401056549,70,68,69.0,70.0
401056550,66,66,70.0,70.0
401056552,70,72,71.0,79.0
401056553,74,69,,
401056554,72,70,77.0,74.0
401056556,75,72,,
401148233,69,65,71.0,69.0
401148235,74,69,,
401148236,70,64,67.0,65.0
401148238,74,71,70.0,69.0
401148239,72,76,72.0,78.0
401148242,69,69,66.0,65.0
401148243,71,68,,
401155418,74,66,68.0,66.0
401155420,67,73,72.0,75.0
401155421,70,71,73.0,
401155422,71,73,67.0,70.0
401155423,68,71,66.0,71.0
401155427,72,72,73.0,71.0
401155459,68,65,70.0,68.0
401155461,75,72,78.0,81.0
401155466,67,68,68.0,65.0
401155467,72,67,65.0,70.0
401155474,70,70,,
401155475,71,77,71.0,66.0
401219333,73,74,,
401219481,69,68,68.0,67.0
401219498,68,68,63.0,75.0
401219793,71,68,71.0,70.0
401219795,67,68,69.0,72.0
401219796,68,75,73.0,68.0
401219797,68,70,65.0,67.0
401219801,74,61,71.0,70.0
401219802,68,67,68.0,69.0
401223849,79,81,,
401242998,78,71,,
401242999,75,65,,
401243000,71,71,75.0,72.0
401243001,74,75,,
401243004,74,76,,
401243005,72,74,,
401243008,67,71,68.0,70.0
401243009,74,72,73.0,73.0
401243401,69,74,,
401243420,68,72,71.0,72.0
