,1,2,3,4
401056500,73,71,68.0,66.0
401056501,72,69,76.0,65.0
401056510,69,69,67.0,69.0
401056512,76,77,,
401056513,72,69,66.0,73.0
401056514,75,71,72.0,
401056515,67,75,75.0,75.0
401056520,73,73,,
401056521,70,71,81.0,70.0
401056522,75,68,73.0,71.0
401056526,70,69,69.0,73.0
401056527,72,72,72.0,70.0
401056545,68,74,,
401056547,74,74,,
401056550,71,70,72.0,71.0
401056551,71,72,,
401056552,70,70,71.0,73.0
401056553,67,74,70.0,67.0
401056555,65,72,,68.0
401056556,75,71,,
401056557,68,71,70.0,66.0
401056558,69,70,,
401148233,65,74,,
401148234,73,73,,
401155418,70,71,67.0,71.0
401155419,71,68,69.0,
401155420,71,70,70.0,72.0
401155421,69,71,69.0,78.0
401155422,73,68,79.0,
401155423,75,71,,
401155426,72,69,70.0,70.0
401155427,73,69,80.0,71.0
401155459,70,76,,
401155460,74,70,,
401155461,70,72,81.0,77.0
401219333,72,78,,
401219478,71,73,76.0,76.0
401219481,73,74,,
401219498,74,69,,
401219794,64,77,71.0,72.0
401219795,71,70,,
401219800,77,78,,
401223849,74,78,,
401242997,73,69,,
401242998,73,73,,
401242999,70,73,,
401243000,73,71,,
401243001,78,72,,
401243005,83,74,,
401243006,69,68,77.0,70.0
401243009,72,72,70.0,75.0
401243010,75,73,,
401243401,69,70,70.0,76.0
401243419,70,69,,
401243420,72,72,76.0,73.0
401243433,72,69,69.0,70.0
