,1,2,3,4
401056500,67,68,68.0,65.0
401056501,75,71,68.0,80.0
401056504,66,66,69.0,66.0
401056505,65,68,67.0,71.0
401056510,68,66,68.0,69.0
401056511,66,67,73.0,66.0
401056512,70,72,,
401056513,70,73,,
401056515,69,71,70.0,73.0
401056516,71,72,71.0,70.0
401056521,77,74,,
401056522,69,66,70.0,72.0
401056526,67,72,71.0,73.0
401056528,73,73,,
401056542,72,69,72.0,72.0
401056543,68,72,69.0,70.0
401056544,67,65,68.0,69.0
401056545,68,69,,
401056547,72,72,,
401056549,64,73,70.0,63.0
401056551,69,71,69.0,68.0
401056552,73,70,69.0,71.0
401056553,68,72,75.0,70.0
401056554,72,71,75.0,74.0
401056556,74,68,69.0,76.0
401148235,70,73,,
401148236,68,70,,
401148238,73,74,71.0,69.0
401148239,74,68,68.0,69.0
401148241,68,71,67.0,67.0
401148242,66,72,65.0,67.0
401155418,69,71,69.0,69.0
401155419,68,67,66.0,63.0
401155423,76,67,70.0,71.0
401155424,70,70,67.0,68.0
401155427,73,74,79.0,73.0
401155459,64,70,66.0,70.0
401155461,72,75,72.0,79.0
401155466,67,65,66.0,69.0
401155467,67,75,65.0,66.0
401155474,72,71,,
401155475,70,74,70.0,73.0
401155476,64,71,69.0,72.0
401219333,71,75,79.0,76.0
401219478,68,67,69.0,76.0
401219481,69,70,72.0,69.0
401219498,69,64,65.0,65.0
401219795,66,66,65.0,67.0
401219796,69,73,70.0,71.0
401219797,67,66,77.0,66.0
401219802,72,67,65.0,66.0
401242996,70,71,69.0,66.0
401242997,69,68,,
401243001,71,73,,
401243002,71,66,70.0,74.0
401243005,72,70,68.0,73.0
401243009,72,73,69.0,70.0
401243010,75,69,75.0,70.0
401243011,69,66,70.0,70.0
401243401,69,65,73.0,66.0
401243420,69,70,70.0,66.0
401243433,67,70,66.0,69.0
