,1,2,3,4
401056252,74,69,,
401056503,71,75,,
401056504,74,72,,
401056505,74,67,,
401056506,70,72,,
401056510,70,70,,
401056511,68,72,67.0,74.0
401056512,68,68,71.0,72.0
401056513,67,73,69.0,77.0
401056514,72,76,71.0,
401056515,68,75,,
401056520,70,72,67.0,74.0
401056522,74,76,,
401148233,68,73,,
401148235,70,73,,
401148236,66,71,68.0,68.0
401148237,67,72,74.0,74.0
401155419,67,69,69.0,72.0
401155420,70,73,71.0,71.0
401155421,71,66,66.0,75.0
401155426,72,72,,
401219795,69,66,64.0,69.0
401219800,73,69,69.0,71.0
401219801,69,68,66.0,65.0
401219802,70,67,70.0,65.0
401242998,69,72,76.0,74.0
401242999,68,74,,
401243004,74,71,72.0,77.0
401243006,68,70,70.0,69.0
401243009,72,73,71.0,75.0
401243401,68,68,70.0,71.0
401243419,72,70,,
401243420,74,73,,
401243433,77,71,,
