,1,2,3,4
401056252,69,68.0,72.0,69.0
401056500,69,74.0,68.0,66.0
401056504,68,66.0,69.0,72.0
401056505,65,66.0,67.0,65.0
401056510,70,66.0,70.0,74.0
401056512,73,72.0,,
401056513,72,68.0,67.0,73.0
401056515,72,73.0,,
401056520,69,67.0,75.0,70.0
401056521,70,77.0,,
401056522,75,77.0,,
401056523,72,71.0,73.0,72.0
401056526,68,72.0,66.0,70.0
401056528,72,69.0,70.0,72.0
401056544,70,69.0,73.0,77.0
401056545,70,,,
401056546,75,67.0,,
401056548,72,70.0,,
401056549,73,69.0,,
401056550,75,77.0,,
401056552,64,74.0,71.0,77.0
401056553,69,71.0,71.0,72.0
401056554,77,71.0,,
401056555,65,72.0,,69.0
401056557,66,71.0,69.0,69.0
401056558,71,70.0,,
401148233,70,66.0,72.0,66.0
401148235,76,70.0,,
401148236,69,68.0,71.0,73.0
401148238,67,66.0,68.0,69.0
401148239,70,65.0,68.0,68.0
401148242,62,70.0,70.0,74.0
401155419,70,71.0,70.0,
401155420,79,,,
401155421,68,69.0,69.0,69.0
401155423,72,73.0,,
401155426,70,73.0,73.0,70.0
401155427,71,67.0,75.0,75.0
401155459,70,70.0,,
401155461,80,,,
401155466,67,71.0,,
401155472,67,68.0,69.0,69.0
401155473,69,69.0,,
401155474,66,64.0,69.0,73.0
401155475,73,72.0,74.0,68.0
401219333,70,75.0,78.0,
401219481,69,71.0,74.0,70.0
401219498,68,67.0,76.0,70.0
401219795,70,71.0,,
401219796,71,72.0,73.0,66.0
401219797,72,76.0,70.0,69.0
401219800,74,77.0,,
401223849,76,72.0,,
401242997,69,69.0,,
401242998,74,67.0,76.0,74.0
401242999,74,67.0,,
401243001,72,70.0,72.0,72.0
401243004,73,71.0,71.0,77.0
401243005,72,74.0,,
401243009,77,,,
401243011,68,73.0,,
401243401,70,72.0,,
401243419,71,69.0,,
401243433,70,67.0,70.0,72.0
