,1,2,3,4
401056252,68,73,,
401056501,75,70,69.0,69.0
401056504,69,68,67.0,66.0
401056505,66,71,73.0,69.0
401056506,73,66,69.0,68.0
401056511,69,72,71.0,
401056512,66,73,70.0,80.0
401056513,71,71,,
401056515,71,66,72.0,74.0
401056520,71,70,71.0,71.0
401056521,71,71,76.0,70.0
401056523,69,73,70.0,73.0
401056525,71,75,,
401056526,72,76,,
401056543,74,65,69.0,72.0
401056544,70,71,71.0,66.0
401056545,67,66,69.0,63.0
401056547,76,71,,
401056548,66,69,69.0,65.0
401056549,69,65,69.0,66.0
401056550,73,70,69.0,71.0
401056552,75,71,,
401056553,71,70,70.0,70.0
401056554,72,71,68.0,73.0
401056555,67,70,,70.0
401056557,68,66,69.0,68.0
401056558,73,63,65.0,70.0
401148233,65,62,68.0,64.0
401148234,68,73,73.0,70.0
401148236,69,69,,
401148238,65,73,71.0,68.0
401148239,68,68,67.0,74.0
401148242,76,68,,
401155413,66,72,74.0,70.0
401155418,71,70,71.0,69.0
401155420,71,70,70.0,75.0
401155423,72,72,,
401155426,74,71,,
401155427,74,74,,
401155459,72,65,72.0,65.0
401155461,73,75,,
401155466,68,66,68.0,75.0
401155467,73,73,68.0,67.0
401155473,70,66,65.0,72.0
401155474,68,74,,
401155475,72,71,68.0,67.0
401155476,72,72,67.0,72.0
401219333,68,73,72.0,77.0
401219481,75,69,,
401219498,69,68,63.0,65.0
401219795,68,66,67.0,66.0
401219796,72,68,69.0,66.0
401219797,70,66,68.0,69.0
401219801,73,66,70.0,65.0
401219802,66,70,67.0,70.0
401223849,69,72,73.0,68.0
401242996,69,67,67.0,64.0
401242997,62,69,63.0,66.0
401243001,67,68,78.0,72.0
401243002,69,72,73.0,69.0
401243005,73,71,70.0,70.0
401243006,69,67,73.0,69.0
401243010,75,71,70.0,76.0
401243420,71,71,70.0,71.0
401243433,68,68,67.0,72.0
