,1,2,3,4
401056252,73,78,,
401056500,75,69,73.0,74.0
401056504,69,70,72.0,67.0
401056505,71,71,,
401056506,71,69,71.0,68.0
401056510,70,73,,
401056511,71,68,68.0,75.0
401056512,71,72,,
401056513,67,69,69.0,73.0
401056515,74,70,,
401056517,68,77,73.0,68.0
401056520,71,73,,
401056521,76,72,,
401056522,71,70,65.0,72.0
401056523,70,74,,
401056526,70,71,69.0,72.0
401056528,73,77,,
401056546,74,70,,
401056548,67,70,70.0,68.0
401056549,71,72,,
401056550,74,69,68.0,70.0
401056551,68,69,70.0,73.0
401056553,75,68,,
401056555,70,71,,
401056556,75,70,,
401056557,72,75,,
401056558,70,70,,
401148240,73,68,,
401219799,66,70,69.0,66.0
401219800,74,71,,
401219802,78,66,,
401243003,74,71,,
