,1,2,3,4
401148233,67,66,69.0,69.0
401148234,71,72,,
401148235,71,69,71.0,69.0
401148236,67,73,,
401148237,73,75,,
401148240,66,65,65.0,68.0
401148242,70,68,71.0,68.0
401148243,70,67,67.0,70.0
401155418,73,68,72.0,68.0
401155419,74,72,63.0,
401155420,70,68,69.0,72.0
401155421,70,68,68.0,69.0
401155422,66,69,74.0,73.0
401155426,72,68,72.0,77.0
401155427,72,73,76.0,75.0
401155459,70,65,71.0,69.0
401155460,69,70,78.0,73.0
401155461,74,78,,
401155466,71,72,,
401155472,72,76,,
401155473,71,68,,
401155474,67,66,66.0,71.0
401155475,70,74,75.0,73.0
401219498,69,68,70.0,68.0
401219793,69,62,70.0,68.0
401219795,68,68,,
401219796,72,67,70.0,73.0
401219797,73,66,73.0,68.0
401219801,75,68,,
401219802,68,76,,
401223849,73,79,,
401242997,65,71,67.0,65.0
401242998,71,69,76.0,75.0
401242999,75,68,,
401243000,75,70,,
401243001,75,72,,
401243005,71,73,67.0,73.0
401243006,68,67,74.0,68.0
401243009,74,73,,
401243011,71,68,72.0,74.0
401243419,68,71,,
401243420,74,71,,
