,1,2,3,4
401056500,69,69.0,68.0,71.0
401056502,68,71.0,70.0,71.0
401056512,73,74.0,,
401056513,69,70.0,71.0,68.0
401056515,70,73.0,,
401056516,68,69.0,68.0,68.0
401056520,75,75.0,,
401056521,71,70.0,72.0,71.0
401056522,84,69.0,,
401056527,69,72.0,75.0,73.0
401056544,67,73.0,76.0,69.0
401056545,64,72.0,69.0,68.0
401056547,68,73.0,77.0,67.0
401056549,69,74.0,,
401056551,69,68.0,66.0,64.0
401056552,76,68.0,68.0,75.0
401056553,75,71.0,,
401056554,70,71.0,71.0,70.0
401056556,75,74.0,,
401148238,69,69.0,69.0,69.0
401155421,72,70.0,,
401155422,73,79.0,64.0,
401155423,71,75.0,,
401155425,68,69.0,72.0,69.0
401155426,73,71.0,,
401155473,69,70.0,,
401219480,70,71.0,77.0,69.0
401219793,70,74.0,,
401219794,77,68.0,,
401219799,71,66.0,69.0,68.0
401219802,73,,,
401243000,73,72.0,,
401243003,73,71.0,,
401243006,70,71.0,75.0,74.0
401243008,73,74.0,,
401243009,75,76.0,,
401243419,71,71.0,,
401243433,70,75.0,,
