,1,2,3,4
401056500,71,68,70.0,70.0
401056502,72,73,70.0,78.0
401056504,71,68,67.0,69.0
401056507,77,76,73.0,70.0
401056510,71,72,,
401056512,72,74,,
401056513,71,70,72.0,75.0
401056515,74,74,,
401056516,75,72,76.0,64.0
401056520,72,77,,
401056522,74,76,,
401056523,70,71,72.0,72.0
401056527,75,70,73.0,76.0
401056528,73,68,77.0,82.0
401056545,66,71,,
401056546,67,72,71.0,68.0
401056548,75,73,,
401056549,70,75,,
401056552,73,76,,
401056557,71,75,,
401056558,70,67,70.0,70.0
401148235,70,77,,
401148236,73,77,,
401148239,69,66,69.0,74.0
401148242,70,71,74.0,72.0
401148243,68,70,72.0,72.0
401155418,69,70,72.0,75.0
401155420,73,75,,
401155421,73,75,,
401155422,76,73,73.0,
401155425,73,73,,
401155426,80,75,,
401219794,74,77,,
401219795,73,69,,
401219797,68,66,70.0,72.0
401219800,70,69,72.0,69.0
401219801,75,74,,
401219802,70,70,66.0,72.0
401242997,69,66,69.0,67.0
401242998,71,73,,
401242999,68,71,68.0,74.0
401243000,74,70,,
401243003,70,71,70.0,72.0
401243006,70,71,71.0,69.0
401243008,76,71,,
401243009,76,77,,
401243011,72,71,,
401243401,69,74,,
401243419,67,71,66.0,67.0
401243420,68,72,68.0,73.0
401243433,71,72,,
