,1,2,3,4
401056501,76,64,75.0,68.0
401056502,73,73,81.0,78.0
401056505,66,68,76.0,74.0
401056506,66,68,73.0,64.0
401056510,72,73,,
401056511,73,73,70.0,
401056512,71,75,,
401056513,69,72,69.0,69.0
401056515,69,71,75.0,70.0
401056520,76,71,,
401056521,75,74,,
401056522,66,69,71.0,70.0
401056523,74,72,,
401056526,74,70,,
401056528,71,75,,
401056544,68,71,70.0,72.0
401056545,67,65,66.0,66.0
401056547,72,72,,
401056548,67,67,71.0,67.0
401056549,72,66,66.0,66.0
401056550,68,75,69.0,68.0
401056551,70,73,,
401056552,77,77,,
401056553,70,69,72.0,70.0
401056554,71,69,71.0,73.0
401056555,69,65,,73.0
401056557,70,70,,
401056558,65,67,71.0,65.0
401148233,65,66,70.0,65.0
401148234,71,69,68.0,67.0
401148236,64,71,68.0,66.0
401148237,72,76,,
401148242,71,70,74.0,69.0
401148243,67,66,66.0,71.0
401155418,68,68,74.0,67.0
401155419,67,67,69.0,70.0
401155421,71,68,67.0,75.0
401155423,70,69,74.0,72.0
401155426,71,72,74.0,69.0
401155427,77,72,,
401155459,65,69,70.0,68.0
401155460,71,71,,
401155461,74,75,,
401155466,70,68,,
401155472,76,64,68.0,67.0
401155473,65,71,67.0,67.0
401155474,67,66,73.0,64.0
401155475,72,73,69.0,69.0
401219333,74,72,75.0,73.0
401219481,68,71,71.0,72.0
401219498,70,67,69.0,65.0
401219794,70,70,70.0,72.0
401219795,65,63,67.0,72.0
401219796,71,71,71.0,70.0
401219797,66,68,67.0,73.0
401219800,71,69,72.0,65.0
401219801,72,69,,
401219802,70,69,66.0,69.0
401242997,66,69,67.0,69.0
401242999,71,68,69.0,67.0
401243000,67,74,70.0,73.0
401243001,72,69,71.0,73.0
401243005,67,71,69.0,69.0
401243010,69,69,74.0,74.0
401243011,67,70,67.0,70.0
401243401,68,68,67.0,71.0
401243420,68,72,73.0,70.0
