,1,2,3,4
401056252,67,72,72.0,75.0
401056503,72,79,,
401056504,73,68,,
401056505,75,64,,
401056506,71,69,71.0,66.0
401056510,69,65,66.0,72.0
401056511,70,68,68.0,65.0
401056512,70,73,,
401056514,77,75,76.0,
401056517,70,67,72.0,67.0
401056520,71,71,66.0,72.0
401056521,70,69,74.0,71.0
401056523,70,72,70.0,77.0
401056525,71,72,,
401056526,72,75,,
401056528,82,73,,
401056544,68,70,71.0,74.0
401056545,69,66,70.0,65.0
401056548,68,65,67.0,69.0
401056549,74,70,,
401056550,74,71,,
401056551,72,68,,
401056553,65,72,70.0,74.0
401056555,68,70,,73.0
401056557,70,68,69.0,68.0
401056558,67,67,67.0,69.0
401148233,71,71,,
401148235,70,69,69.0,70.0
401148236,73,66,,
401148237,75,75,,
401148240,69,70,71.0,67.0
401148242,72,70,,
401155418,74,69,,
401155419,66,71,72.0,
401155420,76,69,,
401155421,73,71,,
401155423,74,76,,
401155425,73,69,68.0,74.0
401155426,74,74,,
401155460,72,68,,
401155466,67,69,71.0,73.0
401155472,69,73,,
401155473,62,70,68.0,71.0
401219480,71,75,,
401219498,70,73,,
401219793,73,67,,
401219794,67,71,71.0,71.0
401219799,67,70,71.0,68.0
401219801,67,69,71.0,64.0
401219802,75,70,,
401223849,68,73,70.0,70.0
401242997,67,70,,
401242998,68,73,78.0,70.0
401243000,74,71,,
401243003,70,69,71.0,68.0
401243006,71,69,66.0,72.0
401243008,71,70,70.0,73.0
401243009,72,75,,
401243401,69,67,69.0,75.0
401243419,66,68,69.0,72.0
401243420,76,64,72.0,77.0
401243433,73,71,,
