,1,2,3,4
401056252,66,70,71.0,75.0
401056503,70,72,71.0,69.0
401056504,68,71,70.0,69.0
401056505,72,75,,
401056506,73,68,,
401056510,73,65,65.0,71.0
401056511,67,73,71.0,
401056512,75,67,,
401056514,69,72,68.0,75.0
401056517,72,76,,
401056520,71,75,,
401056523,74,72,,
401056525,69,73,68.0,70.0
401056526,73,76,,
401056545,66,70,,
401056546,68,69,66.0,71.0
401056548,69,71,,
401056549,68,68,68.0,69.0
401056550,73,68,71.0,70.0
401056551,68,71,,
401056555,70,71,,
401056556,75,69,70.0,68.0
401056557,69,73,,
401056558,70,73,,
