,1,2,3,4
401056252,66,72.0,72.0,72.0
401056503,74,69.0,69.0,73.0
401056504,67,72.0,70.0,69.0
401056505,70,70.0,,
401056506,72,66.0,71.0,67.0
401056510,71,68.0,,
401056511,65,67.0,72.0,68.0
401056512,69,67.0,70.0,75.0
401056514,73,69.0,,
401056517,70,68.0,69.0,72.0
401056520,69,67.0,67.0,72.0
401056522,80,,,
401056523,71,70.0,72.0,72.0
401056526,69,73.0,70.0,67.0
401056528,70,69.0,78.0,69.0
401056543,69,73.0,65.0,73.0
401056544,67,66.0,73.0,69.0
401056545,68,68.0,,
401056548,68,71.0,,
401056549,68,67.0,68.0,69.0
401056550,74,75.0,,
401056551,72,70.0,,
401056553,76,71.0,,
401056555,70,69.0,,
401056557,68,70.0,68.0,68.0
401056558,66,69.0,64.0,68.0
401148234,69,74.0,,
401148235,72,72.0,,
401148236,70,72.0,,
401148238,71,67.0,67.0,71.0
401148239,74,68.0,70.0,68.0
401148242,71,73.0,,
401155419,71,68.0,70.0,
401155420,69,79.0,,
401155421,61,69.0,74.0,72.0
401155422,68,71.0,70.0,73.0
401155423,67,68.0,72.0,72.0
401155426,68,74.0,71.0,66.0
401155427,74,72.0,82.0,80.0
401155459,71,70.0,,
401155461,72,79.0,,
401155466,71,71.0,,
401155472,68,74.0,,
401155473,71,69.0,,
401155474,68,71.0,67.0,68.0
401219481,71,73.0,,
401219498,68,66.0,70.0,75.0
401219793,69,73.0,,
401219794,71,69.0,74.0,78.0
401219795,67,63.0,65.0,72.0
401219799,66,68.0,70.0,65.0
401219800,75,69.0,,
401219801,70,66.0,70.0,65.0
401242998,67,73.0,73.0,72.0
401242999,72,67.0,67.0,69.0
401243001,67,69.0,73.0,69.0
401243004,74,76.0,,
401243005,79,73.0,,
401243006,70,72.0,,
401243011,70,70.0,71.0,77.0
401243401,70,70.0,73.0,70.0
401243419,66,68.0,69.0,73.0
401243420,71,72.0,73.0,70.0
401243433,69,72.0,68.0,76.0
