,1,2,3,4
401056510,69,71,,
401056523,67,70,70.0,73.0
401056526,74,71,,
401056528,70,70,69.0,72.0
401056545,72,70,,
401056548,68,68,70.0,71.0
401056551,76,69,,
401056554,72,73,65.0,80.0
401056555,69,71,,
401056556,72,70,77.0,73.0
401056557,67,69,72.0,71.0
401148242,66,72,73.0,73.0
401148243,70,68,69.0,68.0
401155421,73,71,,
401155422,72,71,69.0,75.0
401155426,70,66,71.0,72.0
401155460,69,70,69.0,71.0
401155466,69,65,73.0,79.0
401155472,74,70,,
401155473,72,72,,
401219498,71,72,,
401219793,78,70,,
401219794,72,74,,
401219795,69,66,72.0,75.0
401219799,69,68,71.0,73.0
401219800,74,73,,
401219801,72,68,,
401219802,72,72,,
401223849,75,69,,
401242999,73,69,,
401243000,69,76,,
401243006,76,67,,
401243008,71,75,,
401243009,77,74,,
401243011,73,72,,
401243401,72,70,,
401243419,65,73,66.0,67.0
401243420,72,73,,
401243433,69,72,71.0,71.0
