,1,2,3,4
401056252,69,72.0,70.0,74.0
401056503,71,71.0,67.0,65.0
401056504,70,67.0,68.0,71.0
401056506,71,67.0,68.0,69.0
401056511,71,67.0,69.0,68.0
401056512,71,72.0,,
401056514,68,70.0,72.0,74.0
401056517,68,72.0,68.0,74.0
401056520,67,70.0,69.0,73.0
401056523,68,71.0,73.0,81.0
401056526,72,72.0,,
401056545,66,68.0,69.0,69.0
401056546,65,69.0,70.0,68.0
401056548,68,68.0,69.0,67.0
401056550,71,74.0,,
401056551,71,82.0,,
401056553,76,73.0,,
401056555,64,71.0,,72.0
401056556,78,77.0,,
401056557,70,69.0,72.0,70.0
401056558,69,69.0,67.0,69.0
401148233,67,68.0,70.0,71.0
401148234,72,69.0,72.0,70.0
401148237,73,69.0,72.0,71.0
401148240,78,73.0,,
401148243,68,73.0,,
401155422,74,74.0,75.0,
401155425,71,69.0,70.0,66.0
401155460,73,73.0,,
401155472,72,69.0,,
401219793,76,71.0,,
401243000,71,73.0,,
401243003,69,73.0,71.0,69.0
401243008,70,69.0,70.0,74.0
401243419,72,,,
