,1,2,3,4
401056500,67,71.0,66.0,65.0
401056501,69,73.0,68.0,71.0
401056504,66,70.0,69.0,66.0
401056505,71,67.0,68.0,66.0
401056510,68,71.0,,
401056511,70,70.0,67.0,68.0
401056512,67,68.0,73.0,72.0
401056513,74,72.0,,
401056514,66,71.0,69.0,68.0
401056515,68,70.0,68.0,66.0
401056521,78,72.0,,
401056522,73,68.0,72.0,73.0
401056526,66,66.0,69.0,72.0
401056527,72,72.0,70.0,69.0
401056528,73,74.0,,
401056543,70,67.0,71.0,71.0
401056544,70,71.0,76.0,76.0
401056545,66,65.0,68.0,64.0
401056547,70,75.0,,
401056549,70,69.0,,
401056552,69,77.0,,
401056553,72,75.0,,
401056554,69,70.0,76.0,72.0
401056556,76,74.0,,
401056557,74,73.0,,
401056558,71,71.0,,
401148234,69,68.0,75.0,74.0
401148235,69,70.0,75.0,70.0
401148236,71,64.0,70.0,69.0
401148238,69,68.0,74.0,69.0
401148239,76,67.0,66.0,69.0
401148242,71,73.0,,
401148243,72,68.0,,
401155419,87,,,
401155421,76,74.0,,
401155422,77,71.0,74.0,
401155423,69,69.0,72.0,73.0
401155426,77,68.0,,
401155427,72,79.0,,
401155459,69,72.0,,
401155460,71,67.0,70.0,72.0
401155461,73,73.0,70.0,74.0
401155466,68,66.0,68.0,65.0
401155472,71,65.0,68.0,72.0
401155473,65,65.0,62.0,70.0
401155474,68,64.0,70.0,73.0
401219333,72,77.0,,
401219478,70,71.0,73.0,72.0
401219481,69,68.0,68.0,68.0
401219498,72,70.0,,
401219793,70,65.0,77.0,66.0
401219794,72,69.0,74.0,67.0
401219795,67,67.0,63.0,69.0
401219796,69,74.0,69.0,69.0
401219800,71,73.0,,
401223849,71,71.0,72.0,77.0
401242997,64,70.0,65.0,67.0
401242998,68,76.0,,
401242999,71,66.0,70.0,70.0
401243000,68,76.0,,
401243001,71,77.0,,
401243004,80,,,
401243005,72,70.0,67.0,71.0
401243009,72,72.0,70.0,70.0
401243010,71,69.0,74.0,72.0
401243011,71,67.0,71.0,68.0
401243401,66,68.0,67.0,64.0
401243419,66,70.0,70.0,72.0
