,1,2,3,4
401056252,76,68,,
401056500,70,69,69.0,70.0
401056501,72,68,68.0,73.0
401056505,71,66,69.0,69.0
401056506,70,69,68.0,69.0
401056510,69,71,,
401056511,71,72,,
401148233,73,69,,
401148234,69,69,72.0,72.0
401148235,73,72,,
401155418,72,71,,
401155420,73,68,69.0,74.0
401155421,74,71,,
401155426,69,69,73.0,71.0
401155460,68,73,,
401155466,70,71,,
401155472,72,70,,
401219480,67,71,72.0,76.0
401219793,69,69,71.0,72.0
401219794,73,74,,
401219795,69,67,,
401219799,71,75,,
401219800,73,69,70.0,75.0
401219801,75,65,,
401223849,75,72,,
401242997,68,68,71.0,67.0
401242998,79,70,,
401242999,70,75,,
401243006,78,72,,
401243401,68,71,70.0,71.0
401243419,70,75,,
401243420,70,75,,
401243433,72,70,,
