,1,2,3,4
401056252,71,77.0,,
401056500,71,70.0,68.0,72.0
401056501,77,67.0,65.0,70.0
401056506,68,70.0,69.0,66.0
401056507,75,73.0,71.0,72.0
401056510,66,65.0,68.0,68.0
401056513,69,77.0,,
401056514,82,74.0,71.0,
401056515,70,69.0,77.0,73.0
401056521,81,70.0,,
401056522,74,74.0,,
401056523,76,75.0,,
401056526,68,73.0,,
401056528,73,69.0,77.0,72.0
401056545,64,70.0,71.0,68.0
401056546,71,68.0,69.0,65.0
401056548,66,71.0,,
401056550,74,72.0,,
401056553,70,72.0,72.0,71.0
401056554,70,73.0,77.0,80.0
401056557,68,67.0,68.0,68.0
401056558,72,76.0,,
401148233,66,71.0,,
401148234,73,,,
401148236,70,68.0,,
401148237,73,76.0,,
401148243,74,78.0,,
401155418,67,69.0,70.0,66.0
401155419,70,63.0,73.0,69.0
401155420,73,72.0,,
401155421,71,74.0,,
401155422,72,74.0,69.0,
401155425,68,70.0,67.0,69.0
401155426,72,72.0,,
401155460,68,68.0,69.0,78.0
401155466,72,70.0,,
401155472,74,71.0,,
401155473,70,70.0,,
401219498,74,74.0,,
401219793,72,68.0,,
401219794,77,70.0,,
401219795,71,65.0,,
401219800,75,74.0,,
401219801,74,72.0,,
401223849,74,76.0,,
401242997,68,71.0,,
401242998,71,69.0,72.0,71.0
401242999,66,71.0,71.0,74.0
401243000,73,71.0,,
401243003,69,69.0,67.0,69.0
401243006,70,71.0,74.0,71.0
401243008,74,74.0,,
401243009,76,81.0,,
401243011,73,72.0,,
401243401,72,71.0,,
401243419,66,68.0,73.0,76.0
401243420,71,71.0,76.0,75.0
401243433,67,73.0,63.0,75.0
