,1,2,3,4
401056252,74,68,,
401056500,76,70,66.0,65.0
401056504,70,69,67.0,73.0
401056505,69,64,68.0,73.0
401056506,73,68,,
401056510,68,72,,
401056512,74,72,,
401056513,75,71,,
401056514,72,73,73.0,
401056515,69,68,69.0,71.0
401056520,76,74,,
401056522,73,70,71.0,71.0
401056523,69,72,75.0,71.0
401056525,70,67,68.0,68.0
401056526,73,74,,
401056528,76,69,,
401056544,75,72,,
401056545,73,68,,
401056546,65,67,61.0,70.0
401056548,70,67,71.0,72.0
401056549,70,73,,
401056550,73,72,,
401056551,71,73,,
401056552,71,65,78.0,74.0
401056553,72,73,,
401056554,73,77,,
401056555,68,70,,76.0
401056557,70,73,,
401056558,73,67,,
401219480,68,68,70.0,72.0
401219793,74,73,,
401219794,71,69,73.0,71.0
401219799,72,78,,
401219800,72,73,,
401219802,70,71,71.0,68.0
401242998,73,69,79.0,69.0
401242999,72,68,,
401243000,73,72,,
401243006,71,72,,
401243008,76,74,,
401243009,75,71,68.0,73.0
401243401,70,74,,
401243419,71,76,,
401243420,73,79,,
401243433,71,75,,
